         2103794 function calls (2061975 primitive calls) in 5.527 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       82    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:374(get_snap_threshold)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\gridspec.py:32(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:218(get_children)
       15    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
       32    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\_backend_tk.py:405(new_timer)
       15    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       76    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_parser.py:240(__next)
        6    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:133(need_events)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:178(expect_document_start)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:38(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:531(locator)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\gridspec.py:736(__init__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       42    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:1339(set_parse_math)
       25    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        5    0.000    0.000    0.000    0.000 {method 'tell' of '_io.TextIOWrapper' objects}
       54    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\events.py:65(__init__)
      100    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:886(get_horizontalalignment)
       22    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:162(<genexpr>)
       25    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:591(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:3825(get_ybound)
       96    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\cbook.py:1686(<lambda>)
        6    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:1150(set_fontweight)
        4    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\legend.py:825(get_legend_handler)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:488(theme_use)
       24    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:594(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:2146(_set_artist_props)
        7    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:129(getLevelName)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:2317(mpl_disconnect)
       33    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       19    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:146(increase_indent)
       28    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:220(get_tick_padding)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\container.py:68(__init__)
        1    0.000    0.000    0.000    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\settings_frame.py:134(update_transparency)
       20    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:831(filter)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\importlib\__init__.py:73(import_module)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:86(prefix)
       10    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1847(is_separable)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       82    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:296(get_marker)
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1634(get_major_locator)
        8    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\_api\__init__.py:167(check_getitem)
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:282(p0)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\inspect.py:1841(getattr_static)
       90    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:65(_bbox_artist)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\weakref.py:367(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:175(expect_first_document_start)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:309(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:244(_mark_ready)
        6    0.000    0.000    0.000    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\data_manager.py:71(current_time)
       98    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\lib\_stride_tricks_impl.py:491(_broadcast_arrays_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\pathlib.py:1157(__init__)
       82    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:336(get_path)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:150(__init__)
       60    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:558(__getattr__)
       18    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\enum.py:1544(_get_value)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1570(nametowidget)
       96    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:1762(tick_values)
       21    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:262(x1)
       17    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:776(get_scale)
       57    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\resolver.py:91(descend_resolver)
       23    0.000    0.000    0.000    0.000 <frozen ntpath>:35(_get_bothseps)
       26    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       36    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\constructor.py:117(construct_scalar)
       15    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\backend_agg.py:263(buffer_rgba)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\reader.py:138(check_printable)
       61    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:1733(tick_values)
        2    0.000    0.000    0.000    0.000 <frozen ntpath>:588(abspath)
       76    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:199(get_path)
       30    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\offsetbox.py:336(get_children)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\legend.py:713(_set_loc)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:170(<lambda>)
        1    0.000    0.000    0.000    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\gui\gui_manager.py:64(update_transparency)
       66    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\fromnumeric.py:2983(_ptp_dispatcher)
       23    0.000    0.000    0.000    0.000 {built-in method math.isfinite}
       42    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\tokens.py:3(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\cbook.py:259(disconnect)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:725(_get_shared_axis)
       26    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\cbook.py:106(__hash__)
        6    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1211(winfo_reqheight)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\parser.py:190(parse_document_end)
       82    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\artist.py:594(get_url)
       49    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_compiler.py:243(_optimize_charset)
       82    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:901(get_drawstyle)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:855(_request_autoscale_view)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\_backend_tk.py:127(__init__)
       54    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\nodes.py:27(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\patches.py:2302(__new__)
       82    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\lines.py:609(get_markevery)
       41    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       58    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:327(setup_master)
        3    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\data_manager.py:8(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:3133(clear)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\container.py:16(__new__)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\inspect.py:3093(replace)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1289(winfo_toplevel)
        1    0.000    0.000    0.000    0.000 <frozen os>:709(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1511(_getints)
       11    0.000    0.000    0.000    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:450(validate)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\parser.py:159(parse_document_start)
        3    0.000    0.000    0.000    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\data_manager.py:56(calculate_current_eapm)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\constructor.py:180(flatten_mapping)
       54    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\font_manager.py:851(set_file)
        4    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\__init__.py:458(_remove_listener)
       57    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\resolver.py:114(ascend_resolver)
       96    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\multiarray.py:684(result_type)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\scale.py:707(scale_factory)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:1764(set_box_aspect)
        4    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\copyreg.py:107(_slotnames)
       49    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
       24    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:439(backend_mod)
       42    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\text.py:605(set_wrap)
       17    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:243(_releaseLock)
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\scanner.py:721(check_value)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:1108(_delete)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\inspect.py:1802(_check_class)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\rcsetup.py:99(f)
       70    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:337(<genexpr>)
       60    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\legend.py:726(_get_loc)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:1497(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:838(_get_autoscale_on)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
       17    0.000    0.000    0.000    0.000 {method 'splitlist' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:3233(add_axobserver)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:2033(wm_attributes)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\mathtext.py:48(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\pynput\_util\win32.py:594(_thread_input)
        4    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\representer.py:164(represent_int)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\lib\_shape_base_impl.py:1216(tile)
       13    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1034(minposy)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:124(__subclasshook__)
        4    0.000    0.000    0.000    0.000 {built-in method nt._path_normpath}
       24    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:191(set_axis)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:1640(sca)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:388(__subclasshook__)
       63    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        5    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        6    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
       36    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\tokens.py:98(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\spines.py:208(register_axis)
       12    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:83(as_list)
       21    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:1799(have_units)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:854(write_single_quoted)
       66    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_parser.py:372(_escape)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\constructor.py:24(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\rcsetup.py:272(validate_backend)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\ticker.py:1720(__init__)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_compiler.py:436(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\pathlib.py:358(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\rcsetup.py:163(validate_axisbelow)
       42    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\markers.py:449(_set_nothing)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:958(createLock)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\_weakrefset.py:85(add)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\inspect.py:176(get_annotations)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:907(clear)
       23    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\inspect.py:754(unwrap)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:1061(__init__)
       55    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:1004(minpos)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\container.py:19(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\emitter.py:18(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\serializer.py:15(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2200(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\shape_base.py:22(atleast_1d)
        4    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\_api\__init__.py:53(__get__)
       14    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\colors.py:234(_has_alpha_channel)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\ma\core.py:703(getdata)
       15    0.000    0.000    0.000    0.000 {method 'interpaddr' of '_tkinter.tkapp' objects}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_parser.py:231(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:800(null)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:1702(addHandler)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:1081(_stop)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\figure.py:1692(_process_projection_requirements)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\transforms.py:2652(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\parser.py:81(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\legend.py:1092(get_bbox_to_anchor)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\linalg\_linalg.py:148(_commonType)
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:1744(<lambda>)
       12    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1613(_root)
       38    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\parser.py:107(peek_event)
        2    0.000    0.000    0.000    0.000 <frozen ntpath>:87(isabs)
        9    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\logging\__init__.py:208(_checkLevel)
        3    0.000    0.000    0.000    0.000 \\wsl$\Ubuntu\home\erfi\apmpy\src\utils\data_manager.py:61(calculate_average_apm)
       15    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:692(isDefault_majloc)
        3    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:2543(get_minpos)
       48    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\enum.py:1273(__deepcopy__)
        5    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:1182(name)
       12    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\numpy\_core\getlimits.py:703(min)
       54    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        2    0.000    0.000    0.000    0.000 {method 'getvar' of '_tkinter.tkapp' objects}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\re\_compiler.py:398(_simple)
       33    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:797(get_window_extent)
       33    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:2284(get_label_position)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:1038(_set_ident)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\ttk.py:344(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\scanner.py:38(__init__)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:1507(quit)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:554(draw_if_interactive)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:2471(add_container)
        3    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\threading.py:839(_newname)
       11    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backend_bases.py:1209(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\backends\registry.py:208(is_valid_backend)
       22    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:1168(get_axes_locator)
       22    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:1606(get_aspect)
       21    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       32    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:4112(__str__)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:2173(wm_iconname)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\tkinter\__init__.py:782(focus_set)
       20    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\scanner.py:312(remove_possible_simple_key)
        1    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\platform.py:979(system)
       15    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axis.py:842(_set_autoscale_on)
        2    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       18    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\yaml\scanner.py:349(add_indent)
        2    0.000    0.000    0.000    0.000 C:\Program Files\Python312\Lib\inspect.py:1828(_shadowed_dict)
        1    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\pyplot.py:1117(get_fignums)
        4    0.000    0.000    0.000    0.000 C:\Users\erfia\AppData\Roaming\Python\Python312\site-packages\matplotlib\axes\_base.py:2960(<genexpr>)
